word,level,status,mastery,last_seen,scene,source,meaning_cn,example,collocations,scene_text
neutral,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
newly,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
newsletter,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
niche,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
nickel,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
noble,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
nod,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
nominate,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
nomination,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
nominee,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
nonetheless,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
nonprofit,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
nonsense,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
noon,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
norm,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
notable,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
notably,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
notebook,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
notify,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
notorious,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
novel,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
novelist,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
nowadays,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
nursery,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
nursing,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
nutrition,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
obesity,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
objection,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
oblige,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
observer,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
obsess,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
obsession,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
obstacle,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
occasional,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
occupation,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
occupy,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
occurrence,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
odds,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
offender,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
offering,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
offspring,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
ongoing,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
openly,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
opera,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
operational,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
operator,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
opt,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
optical,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
optimism,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
optimistic,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
oral,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
orchestra,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
organic,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
organizational,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
orientation,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
originate,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
outbreak,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
outfit,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
outing,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
outlet,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
outlook,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
output,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
outrage,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
outsider,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
outstanding,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
overcome,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
overlook,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
overly,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
overnight,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
oversee,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
overturn,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
overwhelm,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
overwhelming,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
ownership,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
oxygen,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
packet,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
pad,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
palm,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
panic,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
parade,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
parallel,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
parameter,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
parental,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
parliament,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
partial,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
partially,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
participation,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
partnership,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
part-time,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
passing,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
passionate,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
passive,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
password,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
pastor,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
patch,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
patent,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
pathway,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
patience,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
patrol,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
patron,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
pause,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
peak,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
peasant,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
peculiar,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
peer,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
penalty,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
pension,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
perceive,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
perception,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
permanently,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
persist,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
persistent,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
personnel,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
petition,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
philosopher,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
philosophical,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
physician,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
pill,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
pioneer,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
pipeline,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
pirate,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
pit,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
pity,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
placement,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
plea,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
plead,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
pledge,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
plug,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
plunge,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
pole,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
poll,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
pond,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
pop,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
portfolio,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
portion,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
portray,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
postpone,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
postwar,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
potentially,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
practitioner,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
preach,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
precede,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
precedent,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
precious,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
precise,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
precisely,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
precision,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
predator,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
predecessor,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
predictable,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
predominantly,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
preference,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
pregnancy,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
prejudice,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
preliminary,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
premier,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
premise,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
premium,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
prescribe,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
prescription,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
presently,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
preservation,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
preside,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
presidency,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
presidential,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
prestigious,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
presumably,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
presume,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
prevail,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
prevalence,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
prevention,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
prey,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
pride,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
primarily,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
principal,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
prior,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
privatization,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
privilege,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
probability,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
probable,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
probe,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
problematic,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
proceed,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
proceeding,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
proceeds,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
processing,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
processor,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
proclaim,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
productive,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
productivity,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
profitable,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
profound,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
programming,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
progressive,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
prohibit,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
projection,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
prominent,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
promising,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
promotion,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
prompt,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
pronounced,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
propaganda,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
proportion,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
proposition,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
prosecute,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
prosecution,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
prosecutor,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
prospective,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
prosperity,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
protective,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
protein,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
protester,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
protocol,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
province,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
provincial,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
provision,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
provoke,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
psychiatric,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
psychological,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
publicity,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
publishing,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
pulse,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
pump,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
punch,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
punk,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
purely,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
pursuit,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
puzzle,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
query,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
quest,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
questionnaire,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
quota,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
racial,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
racism,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
racist,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
radar,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
radiation,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
radical,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
rage,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
raid,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
rail,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
rally,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
random,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
ranking,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
rape,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
rat,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
rating,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
ratio,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
rational,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
ray,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
readily,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
realization,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
realm,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
rear,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
reasonably,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
reasoning,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
reassure,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
rebel,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
rebellion,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
rebuild,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
receiver,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
recession,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
recipient,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
reckon,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
recognition,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
reconstruction,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
recovery,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
recruit,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
recruitment,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
referee,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
referendum,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
reflection,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
reform,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
refuge,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
refugee,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
refusal,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
regain,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
regardless,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
regime,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
registration,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
regulate,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
regulator,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
regulatory,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
rehabilitation,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
reign,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
reinforce,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
rejection,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
relevance,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
reliability,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
relieve,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
relieved,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
reluctant,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
remainder,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
remains,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
remarkable,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
remarkably,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
remedy,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
reminder,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
removal,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
render,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
renew,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
renowned,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
rental,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
replacement,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
reportedly,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
reporting,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
representation,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
reproduce,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
reproduction,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
republic,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
resemble,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
reside,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
residence,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
residential,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
residue,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
resign,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
resignation,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
resistance,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
resolution,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
respective,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
respectively,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
restoration,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
restore,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
restraint,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
restrict,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
restriction,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
resume,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
résumé,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
retail,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
retirement,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
retreat,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
retrieve,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
revelation,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
revenge,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
revenue,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
reverse,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
revision,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
revival,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
revive,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
revolutionary,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
rhetoric,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
ridiculous,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
rifle,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
riot,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
rip,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
risky,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
ritual,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
rival,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
rob,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
robbery,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
robust,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
rock,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
rocket,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
rod,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
romance,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
rookie,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
rose,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
roster,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
rotate,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
rotation,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
roughly,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
ruin,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
ruling,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
rumor,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
sacrifice,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
saint,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
sake,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
sanction,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
satisfaction,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
say,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
scandal,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
scare,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
scattered,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
scenario,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
scholar,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
scholarship,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
scope,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
screening,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
screw,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
scrutiny,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
secondly,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
secular,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
seeker,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
seemingly,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
segment,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
seize,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
seldom,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
selective,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
seminar,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
sensation,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
sensitivity,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
sentiment,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
separation,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
serial,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
settlement,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
settler,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
setup,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
severely,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
sexuality,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
sexy,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
shaped,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
shareholder,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
shatter,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
shed,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
sheer,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
shipping,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
shocking,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
